DT_DAY,TX_DAY_OF_WEEK_DESCR_NL,TX_BUILD_UP_AREA_DESCR_NL,TX_COLL_TYPE_DESCR_NL,TX_LIGHT_COND_DESCR_NL,TX_ROAD_TYPE_DESCR_NL,TX_MUNTY_DESCR_NL,TX_PROV_DESCR_NL,MS_ACCT,MS_ACCT_WITH_DEAD,MS_ACCT_WITH_DEAD_30_DAYS,MS_ACCT_WITH_MORY_INJ,MS_ACCT_WITH_SERLY_INJ,MS_ACCT_WITH_SLY_INJ
11-Sep-20,vrijdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
16-Nov-20,maandag,Binnen bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
04-Sep-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
08-Sep-20,dinsdag,Niet beschikbaar,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
30-Jul-20,donderdag,Buiten bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
09-Sep-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
05-Dec-20,zaterdag,Binnen bebouwde kom,Niet beschikbaar,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
02-Dec-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
24-Jul-20,vrijdag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis","Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
19-Nov-20,donderdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
28-Jul-20,dinsdag,Buiten bebouwde kom,Met een voetganger,"Nacht, geen openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,1,1,0,0,0
05-Sep-20,zaterdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
23-Nov-20,maandag,Binnen bebouwde kom,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,1,0
18-Nov-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
03-Sep-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
12-Oct-20,maandag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
17-Nov-20,dinsdag,Binnen bebouwde kom,Langs opzij,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
01-Sep-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
13-Nov-20,vrijdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
04-Oct-20,zondag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis","Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
06-Jul-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
29-Jun-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
05-Jul-20,zondag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
07-Nov-20,zaterdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,1,0
23-Jul-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
26-Jul-20,zondag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
29-Aug-20,zaterdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
01-Oct-20,donderdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
21-Aug-20,vrijdag,Niet beschikbaar,Langs opzij,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
01-Sep-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
27-Aug-20,donderdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
26-Aug-20,woensdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
29-Oct-20,donderdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
25-Aug-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
21-Oct-20,woensdag,Niet beschikbaar,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
23-Jun-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
24-Oct-20,zaterdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
25-Jun-20,donderdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
20-Jul-20,maandag,Niet beschikbaar,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
22-Aug-20,zaterdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
03-Jul-20,vrijdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
02-Dec-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
18-Oct-20,zondag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,1,1,0,0,0
03-Jul-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,2,0,0,0,1,1
06-Jul-20,maandag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
26-Nov-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
07-Dec-20,maandag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,1,0
12-Sep-20,zaterdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
04-Sep-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
15-Dec-20,dinsdag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,1,0
03-Sep-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
28-Oct-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
08-Oct-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
08-Oct-20,donderdag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
07-Oct-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
07-Oct-20,woensdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,1,0
07-Oct-20,woensdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
15-Aug-20,zaterdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
05-Oct-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
03-Oct-20,zaterdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
02-Oct-20,vrijdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
08-Sep-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
26-Nov-20,donderdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
23-Jun-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
19-Jun-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,0,1
11-Dec-20,vrijdag,Binnen bebouwde kom,Niet beschikbaar,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Oostende,Provincie West-Vlaanderen,1,0,0,0,1,0
